0.0001,0.0,0.0,1.0,0.0
0.00013738237958832623,0.0,0.0,1.0,0.0
0.00018873918221350977,0.0,0.0,1.0,0.0
0.0002592943797404667,0.0,0.0,1.0,0.0
0.0003562247890262444,0.0,0.0,1.0,0.0
0.0004893900918477494,0.0,0.0,1.0,0.0
0.0006723357536499335,0.0,0.0,1.0,0.0
0.0009236708571873865,0.0,0.0,1.0,0.0
0.0012689610031679222,0.0,0.0,1.0,0.0
0.0017433288221999873,0.0,0.0,1.0,0.0
0.002395026619987486,0.0,0.0,1.0,0.0
0.0032903445623126675,0.0,0.0,1.0,0.0
0.004520353656360241,0.0,0.0,1.0,0.0
0.006210169418915616,0.0,0.0,1.0,0.0
0.008531678524172805,0.0,0.0,1.0,0.0
0.011721022975334805,0.0,0.0,1.0,0.0
0.01610262027560939,0.0,0.0,1.0,0.0
0.02212216291070448,0.0,0.0,1.0,0.0
0.03039195382313198,0.0,0.0,1.0,0.0
0.041753189365604,0.0,0.0,1.0,0.0
0.05736152510448681,0.0,0.0,1.0,0.0
0.07880462815669913,0.0,0.0,1.0,0.0
0.1082636733874054,0.0,0.0,1.0,0.0
0.14873521072935117,0.0,0.0,1.0,0.0
0.20433597178569418,0.0,0.0,1.0,0.0
0.2807216203941176,0.0,0.0,1.0,0.0
0.38566204211634725,0.0,0.0,1.0,0.0
0.5298316906283708,0.0,0.0,1.0,0.0
0.7278953843983146,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0
